Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
2485,2015-11-01 00:22:00,2015-11-01 00:30:00,C6.5,POINT(-668.328 64.3338),"POLYGON((16.93656 -58.04142,16.93656 -58.04142,16.93656 -58.04142,16.93656 -58.04142,16.93656 -58.04142))",POINT(0.695016228530771 84.5016026143866),"POLYGON((0.062587 196.267312,0.062587 196.267312,0.062587 196.267312,0.062587 196.267312,0.062587 196.267312))",POINT(-45.97473 7),"POLYGON((-0.97473 1,-0.97473 1,-0.97473 1,-0.97473 1,-0.97473 1))",UTC-HGS-TOPO,POINT(-44 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-11-01 00:27:00,True,,2443,-43.0,8.0,-45.0,6.0,64.3338,-668.328,7,-44,671.4172721984742,0
2487,2015-11-01 01:11:00,2015-11-01 01:20:00,C6.2,POINT(-716.238 51.23334),"POLYGON((16.93668 -57.9843,16.93668 -57.9843,16.93668 -57.9843,16.93668 -57.9843,16.93668 -57.9843))",POINT(0.743300187384169 85.9085348076828),"POLYGON((0.06253 196.282597,0.06253 196.282597,0.06253 196.282597,0.06253 196.282597,0.06253 196.282597))",POINT(-50.42343 6),"POLYGON((-1.42343 1,-1.42343 1,-1.42343 1,-1.42343 1,-1.42343 1))",UTC-HGS-TOPO,POINT(-48 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-11-01 01:15:00,True,,2443,-47.0,7.0,-49.0,5.0,51.23334,-716.238,6,-48,718.0680523262092,0
2488,2015-11-01 01:55:00,2015-11-01 02:03:00,C1.5,POINT(-716.244 51.2685),"POLYGON((16.9368 -57.933,16.9368 -57.933,16.9368 -57.933,16.9368 -57.933,16.9368 -57.933))",POINT(0.743303147811468 85.9057706768595),"POLYGON((0.062478 196.29636,0.062478 196.29636,0.062478 196.29636,0.062478 196.29636,0.062478 196.29636))",POINT(-50.82635 6),"POLYGON((-1.82635 1,-1.82635 1,-1.82635 1,-1.82635 1,-1.82635 1))",UTC-HGS-TOPO,POINT(-48 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-11-01 01:58:00,True,,2443,-47.0,7.0,-49.0,5.0,51.2685,-716.244,6,-48,718.0765464964372,0
2490,2015-11-01 03:35:00,2015-11-01 03:44:00,C5.6,POINT(-704.934 50.39664),"POLYGON((16.93716 -57.81636,16.93716 -57.81636,16.93716 -57.81636,16.93716 -57.81636,16.93716 -57.81636))",POINT(0.731548223862256 85.9108080505652),"POLYGON((0.062362 196.327816,0.062362 196.327816,0.062362 196.327816,0.062362 196.327816,0.062362 196.327816))",POINT(-50.74207 6),"POLYGON((-2.74207 1,-2.74207 1,-2.74207 1,-2.74207 1,-2.74207 1))",UTC-HGS-TOPO,POINT(-47 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-11-01 03:39:00,True,,2443,-46.0,7.0,-48.0,5.0,50.39664,-704.934,6,-47,706.7331644116397,0
2493,2015-11-01 05:05:00,2015-11-01 05:15:00,C1.8,POINT(-693.408 49.5348),"POLYGON((16.9374 -57.7113,16.9374 -57.7113,16.9374 -57.7113,16.9374 -57.7113,16.9374 -57.7113))",POINT(0.719572739932475 85.9139181476712),"POLYGON((0.062256 196.356172,0.062256 196.356172,0.062256 196.356172,0.062256 196.356172,0.062256 196.356172))",POINT(-50.56622 6),"POLYGON((-3.56622 1,-3.56622 1,-3.56622 1,-3.56622 1,-3.56622 1))",UTC-HGS-TOPO,POINT(-46 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-11-01 05:12:00,True,,2443,-45.0,7.0,-47.0,5.0,49.5348,-693.408,6,-46,695.1750505268727,0
2495,2015-11-01 06:22:00,2015-11-01 06:54:00,C2.4,POINT(-681.666 48.68016),"POLYGON((16.93764 -57.6213,16.93764 -57.6213,16.93764 -57.6213,16.93764 -57.6213,16.93764 -57.6213))",POINT(0.707376810956462 85.9152419395508),"POLYGON((0.062166 196.38057,0.062166 196.38057,0.062166 196.38057,0.062166 196.38057,0.062166 196.38057))",POINT(-50.27133 6),"POLYGON((-4.27133 1,-4.27133 1,-4.27133 1,-4.27133 1,-4.27133 1))",UTC-HGS-TOPO,POINT(-45 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-11-01 06:28:00,True,,2443,-44.0,7.0,-46.0,5.0,48.68016,-681.666,6,-45,683.4019999485117,0
2497,2015-11-01 09:17:00,2015-11-01 09:26:00,C1.1,POINT(-619.848 44.48952),"POLYGON((16.93818 -57.41652,16.93818 -57.41652,16.93818 -57.41652,16.93818 -57.41652,16.93818 -57.41652))",POINT(0.643223720932855 85.8946420234413),"POLYGON((0.061961 196.436341,0.061961 196.436341,0.061961 196.436341,0.061961 196.436341,0.061961 196.436341))",POINT(-46.87384 6),"POLYGON((-5.87384 1,-5.87384 1,-5.87384 1,-5.87384 1,-5.87384 1))",UTC-HGS-TOPO,POINT(-40 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-11-01 09:21:00,True,,2443,-39.0,7.0,-41.0,5.0,44.48952,-619.848,6,-40,621.4425641150036,0
2499,2015-11-01 12:03:00,2015-11-01 12:10:00,C1.3,POINT(-657.576 47.18898),"POLYGON((16.93866 -57.222,16.93866 -57.222,16.93866 -57.222,16.93866 -57.222,16.93866 -57.222))",POINT(0.682353778458454 85.8953756348856),"POLYGON((0.061766 196.489626,0.061766 196.489626,0.061766 196.489626,0.061766 196.489626,0.061766 196.489626))",POINT(-51.39392 6),"POLYGON((-7.39392 1,-7.39392 1,-7.39392 1,-7.39392 1,-7.39392 1))",UTC-HGS-TOPO,POINT(-43 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-11-01 12:06:00,True,,2443,-42.0,7.0,-44.0,5.0,47.18898,-657.576,6,-43,659.2670138945527,0
2500,2015-11-01 16:33:00,2015-11-01 16:54:00,C5.0,POINT(-607.962 27.1833),"POLYGON((16.9395 -56.90478,16.9395 -56.90478,16.9395 -56.90478,16.9395 -56.90478,16.9395 -56.90478))",POINT(0.629850651375257 87.439886526538),"POLYGON((0.061449 196.577295,0.061449 196.577295,0.061449 196.577295,0.061449 196.577295,0.061449 196.577295))",POINT(-49.86635 5),"POLYGON((-9.86635 1,-9.86635 1,-9.86635 1,-9.86635 1,-9.86635 1))",UTC-HGS-TOPO,POINT(-39 5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-11-01 16:43:00,True,,2443,-38.0,6.0,-40.0,4.0,27.1833,-607.962,5,-39,608.5694087307462,0
2502,2015-11-01 17:34:00,2015-11-01 18:30:00,C6.3,POINT(-607.96986 27.239982),"POLYGON((16.939671 -56.832963,16.939671 -56.832963,16.939671 -56.832963,16.939671 -56.832963,16.939671 -56.832963))",POINT(0.629854595560915 87.4345884831892),"POLYGON((0.061377 196.597249,0.061377 196.597249,0.061377 196.597249,0.061377 196.597249,0.061377 196.597249))",POINT(-50.42493 5),"POLYGON((-10.42493 1,-10.42493 1,-10.42493 1,-10.42493 1,-10.42493 1))",UTC-HGS-TOPO,POINT(-39 5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-11-01 18:03:00,True,,2443,-38.0,6.0,-40.0,4.0,27.239982,-607.96986,5,-39,608.5797953331837,0
