Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
1235,2014-09-01 05:43:00,2014-09-01 05:55:00,B8.3,POINT(-193.3056 -326.8164),"POLYGON((16.65654 -102.9396,16.65654 -102.9396,16.65654 -102.9396,16.65654 -102.9396,16.65654 -102.9396))",POINT(0.399619691417598 149.396503597344),"POLYGON((0.109748 189.191302,0.109748 189.191302,0.109748 189.191302,0.109748 189.191302,0.109748 189.191302))",POINT(-154.37794 -13),"POLYGON((-141.37794 1,-141.37794 1,-141.37794 1,-141.37794 1,-141.37794 1))",UTC-HGS-TOPO,POINT(-12 -13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-01 05:49:00,True,,2152,-11.0,-12.0,-13.0,-14.0,-326.8164,-193.3056,-13.0,-12.0,379.705167597598,0.0
1236,2014-09-01 06:30:00,2014-09-01 08:20:00,C2.1,POINT(911.082 49.56006),"POLYGON((16.65666 -102.9486,16.65666 -102.9486,16.65666 -102.9486,16.65666 -102.9486,16.65666 -102.9486))",POINT(0.960275889079741 273.113645570528),"POLYGON((0.109756 189.190577,0.109756 189.190577,0.109756 189.190577,0.109756 189.190577,0.109756 189.190577))",POINT(-68.80908 5),"POLYGON((-141.80908 1,-141.80908 1,-141.80908 1,-141.80908 1,-141.80908 1))",UTC-HGS-TOPO,POINT(74 5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-01 07:44:00,True,,2149,75.0,6.0,73.0,4.0,49.56006,911.082,5.0,74.0,912.4289617669989,0.0
1237,2014-09-01 06:40:00,2014-09-01 08:22:00,C2.1,POINT(911.082 49.55964),"POLYGON((16.65672 -102.9504,16.65672 -102.9504,16.65672 -102.9504,16.65672 -102.9504,16.65672 -102.9504))",POINT(0.960274268274918 273.113619235652),"POLYGON((0.109758 189.190452,0.109758 189.190452,0.109758 189.190452,0.109758 189.190452,0.109758 189.190452))",POINT(-68.90081 5),"POLYGON((-141.90081 1,-141.90081 1,-141.90081 1,-141.90081 1,-141.90081 1))",UTC-HGS-TOPO,POINT(74 5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-01 07:44:00,True,,2149,75.0,6.0,73.0,4.0,49.55964,911.082,5.0,74.0,912.4289389541136,0.0
1238,2014-09-01 10:20:00,2014-09-01 10:36:00,C1.4,POINT(881.982 72.6822),"POLYGON((16.65732 -102.993,16.65732 -102.993,16.65732 -102.993,16.65732 -102.993,16.65732 -102.993))",POINT(0.931343002378449 274.7109744773),"POLYGON((0.109798 189.18704,0.109798 189.18704,0.109798 189.18704,0.109798 189.18704,0.109798 189.18704))",POINT(-75.9189 7),"POLYGON((-143.9189 1,-143.9189 1,-143.9189 1,-143.9189 1,-143.9189 1))",UTC-HGS-TOPO,POINT(69 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-01 10:26:00,True,,2149,70.0,8.0,68.0,6.0,72.6822,881.982,7.0,69.0,884.9717230063568,0.0
1239,2014-09-01 14:00:00,2014-09-01 16:30:00,C1.8,POINT(-64.8672 -329.214),"POLYGON((16.65792 -103.0344,16.65792 -103.0344,16.65792 -103.0344,16.65792 -103.0344,16.65792 -103.0344))",POINT(0.353112763910533 168.853421303772),"POLYGON((0.109837 189.183737,0.109837 189.183737,0.109837 189.183737,0.109837 189.183737,0.109837 189.183737))",POINT(-150.93698 -13),"POLYGON((-145.93698 1,-145.93698 1,-145.93698 1,-145.93698 1,-145.93698 1))",UTC-HGS-TOPO,POINT(-4 -13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-01 16:03:00,True,,2152,-3.0,-12.0,-5.0,-14.0,-329.214,-64.8672,-13.0,-4.0,335.54375486937613,0.0
1240,2014-09-01 15:27:00,2014-09-01 17:11:00,C1.7,POINT(-48.66858 -329.3586),"POLYGON((16.65816 -103.0506,16.65816 -103.0506,16.65816 -103.0506,16.65816 -103.0506,16.65816 -103.0506))",POINT(0.35036230723067 171.594359151989),"POLYGON((0.109852 189.182448,0.109852 189.182448,0.109852 189.182448,0.109852 189.182448,0.109852 189.182448))",POINT(-150.73503 -13),"POLYGON((-146.73503 1,-146.73503 1,-146.73503 1,-146.73503 1,-146.73503 1))",UTC-HGS-TOPO,POINT(-3 -13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-01 16:04:00,True,,2152,-2.0,-12.0,-4.0,-14.0,-329.3586,-48.66858,-13.0,-3.0,332.93500577917064,0.0
1241,2014-09-01 18:03:00,2014-09-01 20:00:00,C1.6,POINT(681.80592 -276.277536),"POLYGON((16.658624 -103.07964,16.658624 -103.07964,16.658624 -103.07964,16.658624 -103.07964,16.658624 -103.07964))",POINT(0.77414240512246 247.941503045257),"POLYGON((0.10988 189.180157,0.10988 189.180157,0.10988 189.180157,0.10988 189.180157,0.10988 189.180157))",POINT(-102.16602 -12),"POLYGON((-148.16602 1,-148.16602 1,-148.16602 1,-148.16602 1,-148.16602 1))",UTC-HGS-TOPO,POINT(47 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-01 18:26:00,True,,2151,48.0,-11.0,46.0,-13.0,-276.277536,681.80592,-12.0,47.0,735.6552109822084,0.0
1242,2014-09-01 18:05:00,2014-09-01 18:56:00,C1.7,POINT(681.804 -276.2778),"POLYGON((16.65864 -103.08,16.65864 -103.08,16.65864 -103.08,16.65864 -103.08,16.65864 -103.08))",POINT(0.774140376217568 247.941427829595),"POLYGON((0.10988 189.180134,0.10988 189.180134,0.10988 189.180134,0.10988 189.180134,0.10988 189.180134))",POINT(-102.18437 -12),"POLYGON((-148.18437 1,-148.18437 1,-148.18437 1,-148.18437 1,-148.18437 1))",UTC-HGS-TOPO,POINT(47 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-01 18:26:00,True,,2151,48.0,-11.0,46.0,-13.0,-276.2778,681.804,-12.0,47.0,735.6535306710898,0.0
1243,2014-09-01 21:42:00,2014-09-01 22:10:00,C1.5,POINT(926.772 92.4252),"POLYGON((16.65924 -103.1196,16.65924 -103.1196,16.65924 -103.1196,16.65924 -103.1196,16.65924 -103.1196))",POINT(0.980059551925181 275.695167590374),"POLYGON((0.109917 189.176993,0.109917 189.176993,0.109917 189.176993,0.109917 189.176993,0.109917 189.176993))",POINT(-72.1749 7),"POLYGON((-150.1749 1,-150.1749 1,-150.1749 1,-150.1749 1,-150.1749 1))",UTC-HGS-TOPO,POINT(79 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-01 22:02:00,True,,2149,80.0,8.0,78.0,6.0,92.4252,926.772,7.0,79.0,931.3692917307504,0.0
1244,2014-09-02 00:08:00,2014-09-02 00:24:00,C2.3,POINT(931.572 78.0414),"POLYGON((16.65966 -103.1454,16.65966 -103.1454,16.65966 -103.1454,16.65966 -103.1454,16.65966 -103.1454))",POINT(0.983682461068957 274.788708103467),"POLYGON((0.109942 189.174964,0.109942 189.174964,0.109942 189.174964,0.109942 189.174964,0.109942 189.174964))",POINT(-72.51415 6),"POLYGON((-151.51415 1,-151.51415 1,-151.51415 1,-151.51415 1,-151.51415 1))",UTC-HGS-TOPO,POINT(80 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-02 00:16:00,True,,2149,81.0,7.0,79.0,5.0,78.0414,931.572,6.0,80.0,934.8352000743017,0.0
1245,2014-09-02 00:09:00,2014-09-02 00:24:00,C2.3,POINT(929.724 94.4472),"POLYGON((16.65966 -103.146,16.65966 -103.146,16.65966 -103.146,16.65966 -103.146,16.65966 -103.146))",POINT(0.983339004963735 275.800566051173),"POLYGON((0.109942 189.174912,0.109942 189.174912,0.109942 189.174912,0.109942 189.174912,0.109942 189.174912))",POINT(-72.52332 7),"POLYGON((-151.52332 1,-151.52332 1,-151.52332 1,-151.52332 1,-151.52332 1))",UTC-HGS-TOPO,POINT(80 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-02 00:16:00,True,,2149,81.0,8.0,79.0,6.0,94.4472,929.724,7.0,80.0,934.5089564920391,0.0
1246,2014-09-02 00:50:00,2014-09-02 01:06:00,C2.6,POINT(16.23108 -329.6208),"POLYGON((16.65978 -103.1532,16.65978 -103.1532,16.65978 -103.1532,16.65978 -103.1532,16.65978 -103.1532))",POINT(0.34726202512559 182.819063071078),"POLYGON((0.109949 189.174347,0.109949 189.174347,0.109949 189.174347,0.109949 189.174347,0.109949 189.174347))",POINT(-151.89941 -13),"POLYGON((-151.89941 1,-151.89941 1,-151.89941 1,-151.89941 1,-151.89941 1))",UTC-HGS-TOPO,POINT(1 -13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-02 00:59:00,True,,2152,2.0,-12.0,0.0,-14.0,-329.6208,16.23108,-13.0,1.0,330.02018082324366,0.0
1247,2014-09-02 12:04:00,2014-09-02 12:16:00,C2.2,POINT(80.7234 -344.9004),"POLYGON((16.6617 -103.2684,16.6617 -103.2684,16.6617 -103.2684,16.6617 -103.2684,16.6617 -103.2684))",POINT(0.372684814891293 193.172873105691),"POLYGON((0.110056 189.165325,0.110056 189.165325,0.110056 189.165325,0.110056 189.165325,0.110056 189.165325))",POINT(-154.08188 -14),"POLYGON((-158.08188 1,-158.08188 1,-158.08188 1,-158.08188 1,-158.08188 1))",UTC-HGS-TOPO,POINT(5 -14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2014-09-02 12:09:00,True,,2152,6.0,-13.0,4.0,-15.0,-344.9004,80.7234,-14.0,5.0,354.2210513616038,0.0
