Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
0,2018-01-07 04:24:00,2018-01-07 04:38:00,A7.6,POINT(819.79824 375.231996),"POLYGON((17.098015 80.35938,17.098015 80.35938,17.098015 80.35938,17.098015 80.35938,17.098015 80.35938))",POINT(0.924501794585132 294.594167369817),"POLYGON((0.084246 347.988334,0.084246 347.988334,0.084246 347.988334,0.084246 347.988334,0.084246 347.988334))",POINT(-31.40764 21),"POLYGON((-94.40764 1,-94.40764 1,-94.40764 1,-94.40764 1,-94.40764 1))",UTC-HGS-TOPO,POINT(64 21),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-07 04:33:00,True,,2693,65.0,22.0,63.0,20.0,375.231996,819.79824,21.0,64.0,901.5920391891455,0.0
1,2018-01-12 13:08:00,2018-01-12 13:11:00,B1.9,POINT(912.69468 -77.002734),"POLYGON((17.094372 90.154566,17.094372 90.154566,17.094372 90.154566,17.094372 90.154566,17.094372 90.154566))",POINT(0.939406829662907 265.177458436907),"POLYGON((0.094112 349.2635,0.094112 349.2635,0.094112 349.2635,0.094112 349.2635,0.094112 349.2635))",POINT(-96.04246 -6),"POLYGON((-165.04246 1,-165.04246 1,-165.04246 1,-165.04246 1,-165.04246 1))",UTC-HGS-TOPO,POINT(70 -6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-12 13:09:00,True,,2695,71.0,-5.0,69.0,-7.0,-77.002734,912.69468,-6.0,70.0,915.9372248925016,0.0
2,2018-01-18 07:28:00,2018-01-18 07:39:00,B9.7,POINT(66.816402 -121.96632),"POLYGON((17.088077 99.915684,17.088077 99.915684,17.088077 99.915684,17.088077 99.915684,17.088077 99.915684))",POINT(0.142684193152373 208.715102883902),"POLYGON((0.104001 350.294887,0.104001 350.294887,0.104001 350.294887,0.104001 350.294887,0.104001 350.294887))",POINT(122.06108 -12),"POLYGON((119.06108 1,119.06108 1,119.06108 1,119.06108 1,119.06108 1))",UTC-HGS-TOPO,POINT(4 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-18 07:34:00,True,,2696,5.0,-11.0,3.0,-13.0,-121.96632,66.816402,-12.0,4.0,139.0691007757223,0.0
3,2018-01-18 07:28:00,2018-01-18 07:39:00,B9.7,POINT(66.816402 -121.96632),"POLYGON((17.088077 99.915684,17.088077 99.915684,17.088077 99.915684,17.088077 99.915684,17.088077 99.915684))",POINT(0.142684193152373 208.715102883902),"POLYGON((0.104001 350.294887,0.104001 350.294887,0.104001 350.294887,0.104001 350.294887,0.104001 350.294887))",POINT(122.06108 -12),"POLYGON((119.06108 1,119.06108 1,119.06108 1,119.06108 1,119.06108 1))",UTC-HGS-TOPO,POINT(4 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-18 07:34:00,True,,2696,5.0,-11.0,3.0,-13.0,-121.96632,66.816402,-12.0,4.0,139.0691007757223,0.0
4,2018-01-18 08:08:00,2018-01-18 08:16:00,B4.0,POINT(83.48163 -122.031474),"POLYGON((17.088041 99.96063,17.088041 99.96063,17.088041 99.96063,17.088041 99.96063,17.088041 99.96063))",POINT(0.151697965811061 214.375998682771),"POLYGON((0.104047 350.299188,0.104047 350.299188,0.104047 350.299188,0.104047 350.299188,0.104047 350.299188))",POINT(122.69533 -12),"POLYGON((118.69533 1,118.69533 1,118.69533 1,118.69533 1,118.69533 1))",UTC-HGS-TOPO,POINT(5 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-18 08:13:00,True,,2696,6.0,-11.0,4.0,-13.0,-122.031474,83.48163,-12.0,5.0,147.85419572697143,0.0
5,2018-01-18 09:51:00,2018-01-18 10:06:00,B1.2,POINT(100.477806 -105.07677),"POLYGON((17.08795 100.07628,17.08795 100.07628,17.08795 100.07628,17.08795 100.07628,17.08795 100.07628))",POINT(0.149165782869102 223.718309858959),"POLYGON((0.104165 350.310237,0.104165 350.310237,0.104165 350.310237,0.104165 350.310237,0.104165 350.310237))",POINT(122.75351 -11),"POLYGON((117.75351 1,117.75351 1,117.75351 1,117.75351 1,117.75351 1))",UTC-HGS-TOPO,POINT(6 -11),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-18 09:57:00,True,,2696,7.0,-10.0,5.0,-12.0,-105.07677,100.477806,-11.0,6.0,145.3854088009059,0.0
6,2018-01-18 09:51:00,2018-01-18 10:06:00,B1.2,POINT(100.477806 -105.07677),"POLYGON((17.08795 100.07628,17.08795 100.07628,17.08795 100.07628,17.08795 100.07628,17.08795 100.07628))",POINT(0.149165782869102 223.718309858959),"POLYGON((0.104165 350.310237,0.104165 350.310237,0.104165 350.310237,0.104165 350.310237,0.104165 350.310237))",POINT(122.75351 -11),"POLYGON((117.75351 1,117.75351 1,117.75351 1,117.75351 1,117.75351 1))",UTC-HGS-TOPO,POINT(6 -11),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-18 09:57:00,True,,2696,7.0,-10.0,5.0,-12.0,-105.07677,100.477806,-11.0,6.0,145.3854088009059,0.0
7,2018-01-20 04:48:00,2018-01-20 05:00:00,B1.7,POINT(492.938322 -130.654428),"POLYGON((17.085557 102.92406,17.085557 102.92406,17.085557 102.92406,17.085557 102.92406,17.085557 102.92406))",POINT(0.523291934346386 255.154973904385),"POLYGON((0.10706 350.574758,0.10706 350.574758,0.10706 350.574758,0.10706 350.574758,0.10706 350.574758))",POINT(124.190051 -12),"POLYGON((94.190051 1,94.190051 1,94.190051 1,94.190051 1,94.190051 1))",UTC-HGS-TOPO,POINT(31 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-20 04:55:00,True,,2696,32.0,-11.0,30.0,-13.0,-130.654428,492.938322,-12.0,31.0,509.9595757039796,0.0
8,2018-01-20 17:42:00,2018-01-20 17:58:00,A9.1,POINT(589.029738 -135.748212),"POLYGON((17.084798 103.761948,17.084798 103.761948,17.084798 103.761948,17.084798 103.761948,17.084798 103.761948))",POINT(0.620300079416868 257.022167468262),"POLYGON((0.107913 350.649926,0.107913 350.649926,0.107913 350.649926,0.107913 350.649926,0.107913 350.649926))",POINT(124.11286 -12),"POLYGON((87.11286 1,87.11286 1,87.11286 1,87.11286 1,87.11286 1))",UTC-HGS-TOPO,POINT(38 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-20 17:52:00,True,,2696,39.0,-11.0,37.0,-13.0,-135.748212,589.029738,-12.0,38.0,604.4696926311075,0.0
9,2018-01-20 17:50:00,2018-01-20 18:00:00,A9.1,POINT(589.029474 -135.741306),"POLYGON((17.08479 103.770564,17.08479 103.770564,17.08479 103.770564,17.08479 103.770564,17.08479 103.770564))",POINT(0.620298510380254 257.022799728094),"POLYGON((0.107922 350.650694,0.107922 350.650694,0.107922 350.650694,0.107922 350.650694,0.107922 350.650694))",POINT(124.03971 -12),"POLYGON((87.03971 1,87.03971 1,87.03971 1,87.03971 1,87.03971 1))",UTC-HGS-TOPO,POINT(38 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-20 17:53:00,True,,2696,39.0,-11.0,37.0,-13.0,-135.741306,589.029474,-12.0,38.0,604.4678845028099,0.0
