,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
0,2012-01-01 04:45:00,2012-01-01 04:57:00,B8.1,POINT(-508.7994 -375.4614),"POLYGON((17.09826 67.8048,17.09826 67.8048,17.09826 67.8048,17.09826 67.8048,17.09826 67.8048))",POINT(0.648395961618743 126.424951993408),"POLYGON((0.071703 345.846859,0.071703 345.846859,0.071703 345.846859,0.071703 345.846859,0.071703 345.846859))",POINT(80.15019 -25),"POLYGON((116.15019 1,116.15019 1,116.15019 1,116.15019 1,116.15019 1))",UTC-HGS-TOPO,POINT(-35 -25),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-01 04:50:00,true,,1389,-34.0,-24.0,-36.0,-26.0,-375.4614,-508.7994,-25.0,-35.0,632.335427071993195,0.0
1,2012-01-01 07:24:00,2012-01-01 07:44:00,C3.2,POINT(-496.0632 -374.853),"POLYGON((17.09832 68.0262,17.09832 68.0262,17.09832 68.0262,17.09832 68.0262,17.09832 68.0262))",POINT(0.637556982554576 127.076726944111),"POLYGON((0.071923 345.891032,0.071923 345.891032,0.071923 345.891032,0.071923 345.891032,0.071923 345.891032))",POINT(79.69593 -25),"POLYGON((114.69593 1,114.69593 1,114.69593 1,114.69593 1,114.69593 1))",UTC-HGS-TOPO,POINT(-34 -25),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-01 07:34:00,true,,1389,-33.0,-24.0,-35.0,-26.0,-374.853,-496.0632,-25.0,-34.0,621.766411124981914,0.0
2,2012-01-01 13:22:00,2012-01-01 13:33:00,B8.0,POINT(945.786 237.3654),"POLYGON((17.09844 68.5236,17.09844 68.5236,17.09844 68.5236,17.09844 68.5236,17.09844 68.5236))",POINT(0.99987638684352 284.088623971876),"POLYGON((0.072418 345.989304,0.072418 345.989304,0.072418 345.989304,0.072418 345.989304,0.072418 345.989304))",POINT(-161.57842 14),"POLYGON((111.42158 1,111.42158 1,111.42158 1,111.42158 1,111.42158 1))",UTC-HGS-TOPO,POINT(88 14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-01 13:26:00,true,,1384,89.0,15.0,87.0,13.0,237.3654,945.786,14.0,88.0,975.117167787112635,0.0
3,2012-01-01 18:54:00,2012-01-01 19:06:00,B8.9,POINT(965.652 136.437),"POLYGON((17.0985 68.9838,17.0985 68.9838,17.0985 68.9838,17.0985 68.9838,17.0985 68.9838))",POINT(1.00000088658653 278.042089937249),"POLYGON((0.072875 346.079078,0.072875 346.079078,0.072875 346.079078,0.072875 346.079078,0.072875 346.079078))",POINT(-163.61496 8),"POLYGON((108.38504 1,108.38504 1,108.38504 1,108.38504 1,108.38504 1))",UTC-HGS-TOPO,POINT(89 8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-01 18:59:00,true,,1383,90.0,9.0,88.0,7.0,136.437,965.652,8.0,89.0,975.242964636505462,0.0
4,2012-01-01 23:28:00,2012-01-01 23:46:00,C1.3,POINT(-957.216 186.7194),"POLYGON((17.09856 69.363,17.09856 69.363,17.09856 69.363,17.09856 69.363,17.09856 69.363))",POINT(1.00001198611573 78.962199725862),"POLYGON((0.073253 346.152198,0.073253 346.152198,0.073253 346.152198,0.073253 346.152198,0.073253 346.152198))",POINT(15.87899 11),"POLYGON((105.87899 1,105.87899 1,105.87899 1,105.87899 1,105.87899 1))",UTC-HGS-TOPO,POINT(-89 11),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-01 23:31:00,true,,1389,-88.0,12.0,-90.0,10.0,186.7194,-957.216,11.0,-89.0,975.25719940555166,0.0
5,2012-01-02 02:55:00,2012-01-02 03:07:00,B7.6,POINT(-953.82 203.3736),"POLYGON((17.09856 69.6492,17.09856 69.6492,17.09856 69.6492,17.09856 69.6492,17.09856 69.6492))",POINT(1.00001305315249 77.9636301365454),"POLYGON((0.073538 346.206924,0.073538 346.206924,0.073538 346.206924,0.073538 346.206924,0.073538 346.206924))",POINT(13.98575 12),"POLYGON((103.98575 1,103.98575 1,103.98575 1,103.98575 1,103.98575 1))",UTC-HGS-TOPO,POINT(-89 12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-02 03:00:00,true,,1389,-88.0,13.0,-90.0,11.0,203.3736,-953.82,12.0,-89.0,975.260690060334582,0.0
6,2012-01-02 05:23:00,2012-01-02 05:34:00,C1.6,POINT(-957.216 186.7236),"POLYGON((17.09862 69.8538,17.09862 69.8538,17.09862 69.8538,17.09862 69.8538,17.09862 69.8538))",POINT(1.00000856553177 78.9619575431245),"POLYGON((0.073741 346.245741,0.073741 346.245741,0.073741 346.245741,0.073741 346.245741,0.073741 346.245741))",POINT(12.63212 11),"POLYGON((102.63212 1,102.63212 1,102.63212 1,102.63212 1,102.63212 1))",UTC-HGS-TOPO,POINT(-89 11),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-02 05:28:00,true,,1389,-88.0,12.0,-90.0,10.0,186.7236,-957.216,11.0,-89.0,975.25800353186537,0.0
7,2012-01-02 07:05:00,2012-01-02 07:32:00,C1.5,POINT(-326.8308 -400.194),"POLYGON((17.09862 69.9948,17.09862 69.9948,17.09862 69.9948,17.09862 69.9948,17.09862 69.9948))",POINT(0.529807205187667 140.762143330169),"POLYGON((0.073882 346.272399,0.073882 346.272399,0.073882 346.272399,0.073882 346.272399,0.073882 346.272399))",POINT(78.69922 -27),"POLYGON((101.69922 1,101.69922 1,101.69922 1,101.69922 1,101.69922 1))",UTC-HGS-TOPO,POINT(-22 -27),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-02 07:24:00,true,,1389,-21.0,-26.0,-23.0,-28.0,-400.194,-326.8308,-27.0,-22.0,516.694890108892082,0.0
8,2012-01-02 07:56:00,2012-01-02 08:09:00,B8.4,POINT(-953.82 203.3766),"POLYGON((17.09862 70.065,17.09862 70.065,17.09862 70.065,17.09862 70.065,17.09862 70.065))",POINT(1.00001023906566 77.9634577638018),"POLYGON((0.073951 346.285633,0.073951 346.285633,0.073951 346.285633,0.073951 346.285633,0.073951 346.285633))",POINT(11.23277 12),"POLYGON((101.23277 1,101.23277 1,101.23277 1,101.23277 1,101.23277 1))",UTC-HGS-TOPO,POINT(-89 12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-02 08:02:00,true,,1389,-88.0,13.0,-90.0,11.0,203.3766,-953.82,12.0,-89.0,975.261315662402353,0.0
9,2012-01-02 09:27:00,2012-01-02 09:32:00,B6.1,POINT(-315.4146 -384.09),"POLYGON((17.09868 70.1904,17.09868 70.1904,17.09868 70.1904,17.09868 70.1904,17.09868 70.1904))",POINT(0.509614289521894 140.607169639965),"POLYGON((0.074076 346.309166,0.074076 346.309166,0.074076 346.309166,0.074076 346.309166,0.074076 346.309166))",POINT(78.400477 -26),"POLYGON((100.400477 1,100.400477 1,100.400477 1,100.400477 1,100.400477 1))",UTC-HGS-TOPO,POINT(-21 -26),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-02 09:30:00,true,,1389,-20.0,-25.0,-22.0,-27.0,-384.09,-315.4146,-26.0,-21.0,497.002513065235973,0.0
